customer_id,gender,age,city,state,region,signup_date,tenure_months,plan_id,contract_type,payment_method,device_type,churn,transaction_frequency,monthly_revenue,late_payment_days,complaint_count,data_used_total,churn_probability,revenue_at_risk,segment_cluster,segment_name
37120,Female,22,Houston,TX,South,2018-09-25,76,P004,12 Month,Debit Card,Smartphone,0,13,556.54,30,4.0,208.10999999999999,0.6384647113886573,355.33115047624335,0,Growth Customers
37121,Female,48,Boston,MA,East,2018-12-04,74,P005,24 Month,Wallet,5G Device,0,18,760.2,0,1.0,451.33,0.6479739080489527,492.5897648988139,2,High-Value At Risk
37122,Female,50,Houston,TX,South,2014-03-03,120,P003,12 Month,Debit Card,5G Device,0,20,419.27,61,5.0,319.95,0.18440194543632057,77.31420366308612,0,Growth Customers
37123,Male,35,Nashville,TN,Central,2015-03-10,119,P006,Month-to-Month,Debit Card,Feature Phone,0,22,1220.45,32,4.0,645.36,0.18489492719104023,225.65501389030504,0,Growth Customers
37124,Female,55,Kansas City,MO,Central,2015-06-10,116,P004,12 Month,Bank Transfer,Smartphone,0,23,984.6700000000001,31,1.0,431.62,0.1759689474863599,173.27134352139402,3,Budget Customers
37125,Female,36,Houston,TX,South,2014-03-01,120,P005,24 Month,Debit Card,Tablet,0,19,888.64,48,3.0,575.27,0.17121381128778543,152.14744126277765,0,Growth Customers
37126,Female,37,Nashville,TN,Central,2019-10-09,63,P010,24 Month,Bank Transfer,5G Device,0,23,2196.3,21,1.0,1384.1,0.7593570033625922,1667.7757864852613,1,Premium Loyalists
37127,Male,47,Kansas City,MO,Central,2014-07-31,120,P006,Month-to-Month,Credit Card,Smartphone,0,19,1217.76,24,3.0,718.58,0.17631450000144983,214.70874552176554,0,Growth Customers
37128,Female,54,Miami,FL,South,2016-04-27,105,P013,Month-to-Month,Cash,Smartphone,1,22,1410.43,36,3.0,725.58,0.292128879081018,412.0273349222402,0,Growth Customers
37129,Female,18,New York,NY,East,2017-06-06,92,P006,Month-to-Month,Cash,Smartphone,0,24,1357.33,0,0.0,793.0600000000001,0.42237867950002317,573.3072530457664,3,Budget Customers
37130,Male,18,Seattle,WA,North,2019-01-28,72,P013,Month-to-Month,Credit Card,Smartphone,0,21,1483.03,43,3.0,779.48,0.6677068941917258,990.2293552931551,2,High-Value At Risk
37131,Female,21,San Diego,CA,West,2016-07-26,102,P007,12 Month,Debit Card,Tablet,0,17,1975.93,37,2.0,949.0,0.3018903739452773,596.5142465896918,3,Budget Customers
37132,Male,46,Phoenix,AZ,West,2017-01-18,96,P008,24 Month,Credit Card,Smartphone,0,12,1377.3899999999999,40,4.0,995.72,0.4297549553721383,591.9401779800295,0,Growth Customers
37133,Male,41,Denver,CO,North,2017-08-28,89,P003,12 Month,Credit Card,Smartphone,0,18,373.85,13,4.0,301.68,0.5146763515322061,192.41175402031527,0,Growth Customers
37134,Female,18,New York,NY,East,2017-11-17,86,P001,Month-to-Month,Credit Card,5G Device,0,22,266.52,97,1.0,110.65,0.4485271477435328,119.54145541660635,3,Budget Customers
37135,Male,63,Denver,CO,North,2018-12-14,73,P002,Month-to-Month,Debit Card,Tablet,0,18,248.45,88,0.0,151.31,0.5994946147785156,148.9444370417222,2,High-Value At Risk
37136,Male,45,Boston,MA,East,2014-04-09,120,P008,24 Month,Credit Card,Smartphone,0,20,2540.97,65,3.0,1553.65,0.1692260955027052,429.9984318895088,1,Premium Loyalists
37137,Female,35,Dallas,TX,South,2016-09-28,100,P002,Month-to-Month,Credit Card,Smartphone,0,21,304.38,68,3.0,169.87,0.33451100666924866,101.8184602099859,0,Growth Customers
37138,Female,45,Philadelphia,PA,East,2016-10-18,99,P010,24 Month,Credit Card,5G Device,0,20,2009.5700000000002,9,3.0,1225.85,0.38493702176738287,773.5578908330797,1,Premium Loyalists
37139,Male,34,Boston,MA,East,2018-10-07,75,P001,Month-to-Month,Credit Card,Smartphone,0,29,336.05,94,0.0,184.31,0.571321180537686,191.99248271968938,2,High-Value At Risk
37140,Male,52,Minneapolis,MN,North,2016-02-16,108,P007,12 Month,Wallet,Feature Phone,0,17,1321.6,20,4.0,769.35,0.2892975674876687,382.33566519170296,0,Growth Customers
37141,Male,56,New York,NY,East,2014-06-30,120,P003,12 Month,Bank Transfer,Smartphone,0,22,476.62,0,2.0,292.37,0.17475938732926874,83.29381918887607,3,Budget Customers
37142,Male,58,Portland,OR,West,2015-08-16,114,P002,Month-to-Month,Credit Card,Smartphone,0,20,268.77,58,1.0,163.45,0.18970243508820078,50.98632347865572,3,Budget Customers
37143,Female,44,Minneapolis,MN,North,2015-02-17,120,P013,Month-to-Month,Wallet,Smartphone,0,14,801.04,53,0.0,715.96,0.1566322453868798,125.4686938447062,3,Budget Customers
37144,Male,39,St. Louis,MO,Central,2014-07-21,120,P015,24 Month,Bank Transfer,Feature Phone,0,25,3320.48,0,2.0,3569.19,0.29782559189184193,988.9239213650233,1,Premium Loyalists
37145,Female,51,Cincinnati,OH,Central,2016-03-27,106,P015,24 Month,Credit Card,Smartphone,0,30,4589.29,46,2.0,4702.57,0.4732026844623634,2171.6643477762796,1,Premium Loyalists
37146,Male,60,Boston,MA,East,2016-05-04,105,P003,12 Month,Bank Transfer,Smartphone,0,22,446.01,27,1.0,367.33,0.2876053061563738,128.27484259880427,3,Budget Customers
37147,Non-binary,35,Boston,MA,East,2018-09-29,76,P004,12 Month,Bank Transfer,Smartphone,0,20,773.72,3,3.0,476.43,0.6524970073237641,504.8499845065428,2,High-Value At Risk
37148,Male,57,Boston,MA,East,2017-02-22,95,P014,12 Month,Wallet,Smartphone,0,28,2767.41,69,2.0,1841.27,0.4049572340319333,1120.6826990323125,1,Premium Loyalists
37149,Female,31,Cincinnati,OH,Central,2014-03-08,120,P001,Month-to-Month,Debit Card,Smartphone,0,13,120.35,0,5.0,86.7,0.2007756014989251,24.163343640395635,0,Growth Customers
37150,Female,28,Boston,MA,East,2014-03-04,120,P003,12 Month,Bank Transfer,Smartphone,0,19,453.13,24,3.0,215.36,0.1718077229261772,77.85123348953867,0,Growth Customers
37151,Female,43,Chicago,IL,North,2019-03-21,70,P002,Month-to-Month,Wallet,Smartphone,0,13,219.61,0,1.0,160.57,0.6916336675382792,151.8896697280815,2,High-Value At Risk
37152,Female,28,Kansas City,MO,Central,2018-08-22,77,P001,Month-to-Month,Bank Transfer,5G Device,0,30,368.32,5,2.0,183.67,0.620640514010811,228.5943141204619,2,High-Value At Risk
37153,Female,18,Boston,MA,East,2014-07-28,120,P003,12 Month,Credit Card,Smartphone,0,18,441.44,57,1.0,257.7,0.14928323334839036,65.89959052931344,3,Budget Customers
37154,Male,36,San Diego,CA,West,2014-03-22,120,P007,12 Month,Credit Card,5G Device,0,17,1535.85,0,4.0,882.13,0.19196789519807786,294.83389183996786,0,Growth Customers
37155,Female,69,Los Angeles,CA,West,2016-08-26,101,P002,Month-to-Month,Bank Transfer,Smartphone,0,17,190.82999999999998,119,2.0,170.1,0.29345126943655736,55.99930574657824,3,Budget Customers
37156,Female,18,Phoenix,AZ,West,2014-09-25,120,P011,24 Month,Credit Card,Feature Phone,0,17,2342.21,14,2.0,1473.04,0.17863914604740622,418.4103942636953,1,Premium Loyalists
37157,Male,49,Minneapolis,MN,North,2018-06-23,79,P003,12 Month,Credit Card,Smartphone,0,20,427.38,3,0.0,299.4,0.5789378487275124,247.42645778916426,2,High-Value At Risk
37158,Female,35,New York,NY,East,2018-06-06,80,P002,Month-to-Month,Bank Transfer,Smartphone,0,18,211.52,37,1.0,151.03,0.5603645718609715,118.52831424003271,2,High-Value At Risk
37159,Male,29,St. Louis,MO,Central,2016-07-02,103,P002,Month-to-Month,Debit Card,Smartphone,0,17,216.38,52,1.0,182.55,0.291494972754259,63.073682204566566,3,Budget Customers
37160,Female,27,Cincinnati,OH,Central,2018-10-08,75,P006,Month-to-Month,Wallet,5G Device,0,10,614.0699999999999,55,2.0,552.66,0.6400089360952406,393.0102873880043,2,High-Value At Risk
37161,Male,39,Chicago,IL,North,2016-01-31,108,P002,Month-to-Month,Debit Card,Feature Phone,0,20,313.29,140,1.0,184.71,0.207157349999864,64.90032618145739,3,Budget Customers
37162,Male,34,Kansas City,MO,Central,2015-05-24,117,P003,12 Month,Credit Card,Smartphone,0,23,463.93,85,3.0,304.79,0.1785194815906756,82.82054309436214,0,Growth Customers
37163,Female,46,Philadelphia,PA,East,2014-04-24,120,P001,Month-to-Month,Credit Card,5G Device,0,22,243.57,0,1.0,117.48,0.16403226714834548,39.95333930932251,3,Budget Customers
37164,Female,67,Dallas,TX,South,2018-03-07,83,P001,Month-to-Month,Debit Card,Smartphone,0,26,293.05,0,2.0,144.29,0.5534605005594687,162.19159968895232,2,High-Value At Risk
37165,Male,41,St. Louis,MO,Central,2018-01-17,84,P001,Month-to-Month,Credit Card,5G Device,0,18,193.07,0,2.0,85.64999999999999,0.5412179122864615,104.49294232514713,2,High-Value At Risk
37166,Male,30,San Diego,CA,West,2017-07-14,90,P002,Month-to-Month,Wallet,Smartphone,0,15,257.02,9,1.0,129.77,0.45058956572192554,115.8105301818493,3,Budget Customers
37167,Female,43,Boston,MA,East,2017-04-13,94,P007,12 Month,Credit Card,Smartphone,0,19,1751.25,31,1.0,1060.75,0.40144217654356734,703.0256116719223,3,Budget Customers
37168,Female,30,San Francisco,CA,West,2019-06-21,67,P003,12 Month,Credit Card,Smartphone,0,22,498.62,28,1.0,290.87,0.707066680886491,352.5575884236222,2,High-Value At Risk
37169,Male,32,Portland,OR,West,2017-02-28,95,P011,24 Month,Cash,5G Device,0,14,1907.25,50,1.0,1294.6299999999999,0.3944451591397726,752.3055297693313,1,Premium Loyalists
37170,Male,29,Portland,OR,West,2014-02-02,120,P004,12 Month,Credit Card,Feature Phone,0,21,781.3100000000001,0,1.0,485.73,0.16790106494534143,131.18278105244474,3,Budget Customers
37171,Female,50,Portland,OR,West,2018-06-16,79,P005,24 Month,Credit Card,5G Device,0,22,954.55,29,1.0,507.49,0.5705861747838525,544.6530331399264,2,High-Value At Risk
37172,Male,49,Chicago,IL,North,2015-08-12,114,P007,12 Month,Wallet,Smartphone,0,19,2023.38,42,3.0,921.23,0.19896372761386344,402.579227179339,0,Growth Customers
37173,Female,36,New York,NY,East,2014-05-23,120,P003,12 Month,Credit Card,Smartphone,0,12,273.48,26,6.0,142.65,0.19904288141728246,54.43424720999841,0,Growth Customers
37174,Female,19,Baltimore,MD,East,2016-06-26,103,P006,Month-to-Month,Credit Card,Tablet,0,20,1010.57,39,0.0,730.34,0.2942494140885286,297.35963039544436,3,Budget Customers
37175,Female,26,Portland,OR,West,2017-09-14,88,P001,Month-to-Month,Wallet,Smartphone,0,16,171.19,71,3.0,90.16,0.4706757910186662,80.57498866448546,0,Growth Customers
37176,Male,37,Boston,MA,East,2016-11-20,98,P005,24 Month,Credit Card,Smartphone,0,19,815.38,11,1.0,645.18,0.37637006983452254,306.88462754167296,3,Budget Customers
37177,Male,53,Philadelphia,PA,East,2018-03-21,82,P004,12 Month,Credit Card,Tablet,0,19,542.31,27,3.0,489.48,0.5858427619876988,317.7083882535489,2,High-Value At Risk
37178,Female,18,Chicago,IL,North,2017-03-13,95,P009,12 Month,Credit Card,Feature Phone,0,27,1856.69,0,3.0,1173.24,0.4396569205136471,816.3066077484834,1,Premium Loyalists
37179,Male,41,Philadelphia,PA,East,2014-08-20,120,P001,Month-to-Month,Bank Transfer,Smartphone,0,30,321.79,35,2.0,157.47,0.16134070828299862,51.91782651838613,3,Budget Customers
37180,Male,47,Portland,OR,West,2017-01-08,97,P008,24 Month,Bank Transfer,Smartphone,0,20,2218.02,8,1.0,1466.01,0.3929900260685955,871.6597376206662,1,Premium Loyalists
37181,Male,47,Seattle,WA,North,2015-12-07,110,P003,12 Month,Debit Card,Smartphone,0,17,324.48,40,2.0,237.82,0.24156615088766514,78.38338464002959,3,Budget Customers
37182,Male,47,Seattle,WA,North,2018-03-17,82,P004,12 Month,Bank Transfer,Smartphone,0,17,719.13,0,0.0,280.94,0.5263619635723401,378.52267886377695,2,High-Value At Risk
37183,Male,52,Phoenix,AZ,West,2014-12-25,120,P001,Month-to-Month,Credit Card,Smartphone,0,19,179.26999999999998,72,1.0,101.85,0.14470718525695592,25.941657101014485,3,Budget Customers
37184,Male,35,Minneapolis,MN,North,2016-02-13,108,P001,Month-to-Month,Bank Transfer,Tablet,0,21,273.81,0,1.0,130.35,0.2590248526155689,70.92359489466892,3,Budget Customers
37185,Male,48,Washington,DC,East,2016-01-02,109,P007,12 Month,Bank Transfer,Smartphone,0,16,1599.48,0,5.0,774.25,0.2875054779094016,459.85926180652973,0,Growth Customers
37186,Female,18,San Diego,CA,West,2015-01-14,120,P013,Month-to-Month,Wallet,Smartphone,0,15,966.7,0,1.0,596.02,0.16828990741085229,162.6858534940709,3,Budget Customers
37187,Male,32,Portland,OR,West,2014-07-14,120,P005,24 Month,Credit Card,Smartphone,0,23,920.94,0,0.0,742.56,0.17010724704658942,156.65856809508605,3,Budget Customers
37188,Female,43,St. Louis,MO,Central,2018-09-05,77,P002,Month-to-Month,Debit Card,Smartphone,0,15,187.62,0,3.0,131.46,0.6413039180650464,120.32144110736401,2,High-Value At Risk
37189,Female,32,Washington,DC,East,2017-02-25,95,P012,24 Month,Credit Card,5G Device,0,19,4404.18,0,3.0,2819.45,0.4624233372890784,2036.5956136218135,1,Premium Loyalists
37190,Female,25,Denver,CO,North,2018-05-20,80,P006,Month-to-Month,Credit Card,Feature Phone,0,30,1953.75,0,2.0,905.41,0.5722530999894037,1118.0394941042973,1,Premium Loyalists
37191,Female,30,Denver,CO,North,2015-11-17,111,P001,Month-to-Month,Debit Card,5G Device,0,23,258.24,0,5.0,114.5,0.2754109699821258,71.12212888818416,0,Growth Customers
37192,Female,47,Baltimore,MD,East,2018-01-04,85,P001,Month-to-Month,Credit Card,Smartphone,0,21,218.42,36,0.0,108.58,0.4816598146420828,105.20413671412372,3,Budget Customers
37193,Male,37,Minneapolis,MN,North,2015-03-02,119,P001,Month-to-Month,Wallet,Smartphone,0,14,176.61,0,1.0,80.86,0.1708029290319694,30.165505296336118,3,Budget Customers
37194,Male,38,Los Angeles,CA,West,2014-07-12,120,P001,Month-to-Month,Debit Card,Smartphone,0,20,239.98,57,2.0,101.82000000000001,0.15443681557594865,37.06174700191616,3,Budget Customers
37195,Female,43,Chicago,IL,North,2017-12-23,85,P007,12 Month,Bank Transfer,Smartphone,0,22,1973.51,108,0.0,1252.83,0.4594820190062076,906.7923593289407,1,Premium Loyalists
37196,Female,42,Philadelphia,PA,East,2016-01-15,109,P004,12 Month,Credit Card,Smartphone,0,24,786.73,0,2.0,425.73,0.2615808291256167,205.79348569799643,3,Budget Customers
37197,Male,57,Nashville,TN,Central,2017-11-15,86,P005,24 Month,Credit Card,Smartphone,0,14,685.83,54,2.0,523.28,0.5045335130744497,346.02421927184986,2,High-Value At Risk
37198,Female,53,Philadelphia,PA,East,2017-03-09,95,P001,Month-to-Month,Wallet,5G Device,0,20,250.19,21,4.0,80.01,0.42286760203803,105.79724535389472,0,Growth Customers
37199,Female,44,Seattle,WA,North,2019-03-25,70,P010,24 Month,Debit Card,Feature Phone,0,26,2865.42,97,2.0,1490.42,0.6442774985804557,1846.1256299824095,1,Premium Loyalists
37200,Female,34,Philadelphia,PA,East,2017-06-18,91,P005,24 Month,Credit Card,Smartphone,0,27,1505.66,31,1.0,738.53,0.41804611393825747,629.4353119122768,3,Budget Customers
37201,Male,56,San Diego,CA,West,2019-05-25,68,P002,Month-to-Month,Debit Card,5G Device,0,20,249.13,44,4.0,189.5,0.7285573028638734,181.5054808624768,2,High-Value At Risk
37202,Female,60,Detroit,MI,Central,2019-02-15,71,P013,Month-to-Month,Bank Transfer,Smartphone,0,23,1651.91,44,3.0,843.94,0.6751653038440534,1115.3123170730303,2,High-Value At Risk
37203,Male,18,Kansas City,MO,Central,2015-09-09,113,P005,24 Month,Credit Card,Smartphone,0,24,1020.82,65,1.0,717.85,0.20365384318509905,207.89391620021283,3,Budget Customers
37204,Male,37,St. Louis,MO,Central,2015-07-29,114,P007,12 Month,Wallet,Smartphone,0,18,1310.23,30,2.0,984.33,0.22534483222486054,295.25355952597903,3,Budget Customers
37205,Male,36,Boston,MA,East,2014-03-01,120,P002,Month-to-Month,Bank Transfer,Smartphone,0,16,251.4,0,2.0,141.22,0.17325910108612877,43.55733801305277,3,Budget Customers
37206,Male,26,Denver,CO,North,2015-07-17,115,P003,12 Month,Bank Transfer,Smartphone,0,27,654.3000000000001,72,1.0,455.59,0.18256900578450413,119.45490048480107,3,Budget Customers
37207,Female,32,Kansas City,MO,Central,2017-11-15,86,P006,Month-to-Month,Credit Card,Smartphone,0,13,876.23,48,3.0,447.36,0.5035187836798227,441.1982638237711,0,Growth Customers
37208,Female,33,Minneapolis,MN,North,2018-04-24,81,P015,24 Month,Wallet,5G Device,0,30,5747.91,0,3.0,4750.57,0.733161791558932,4214.1479933195005,1,Premium Loyalists
37209,Female,52,San Diego,CA,West,2017-06-10,92,P014,12 Month,Credit Card,Smartphone,0,23,2386.87,15,1.0,1382.71,0.43003175648601766,1026.4298986037809,1,Premium Loyalists
37210,Male,20,Philadelphia,PA,East,2014-07-30,120,P004,12 Month,Credit Card,5G Device,0,21,709.14,0,5.0,376.67,0.19822460586386517,140.56899700230136,0,Growth Customers
37211,Female,41,Atlanta,GA,South,2016-02-18,108,P008,24 Month,Debit Card,5G Device,0,21,2194.63,0,3.0,1424.78,0.30066924386074245,659.8577426541012,1,Premium Loyalists
37212,Female,28,San Francisco,CA,West,2016-07-29,102,P004,12 Month,Debit Card,5G Device,0,22,774.43,41,1.0,493.75,0.3065842875978817,237.4280698444275,3,Budget Customers
37213,Female,54,Detroit,MI,Central,2017-01-15,96,P005,24 Month,Cash,Smartphone,0,24,1148.53,45,1.0,757.19,0.37452847100538844,430.1571848038188,3,Budget Customers
37214,Male,40,San Francisco,CA,West,2015-01-21,120,P006,Month-to-Month,Wallet,Smartphone,0,13,807.1600000000001,0,0.0,456.89,0.1575947785620117,127.20420146411338,3,Budget Customers
37215,Male,50,San Francisco,CA,West,2015-07-01,115,P004,12 Month,Bank Transfer,Feature Phone,0,14,365.55,74,0.0,324.03,0.1752261248422672,64.05390993609078,3,Budget Customers
37216,Female,39,Detroit,MI,Central,2014-08-22,120,P001,Month-to-Month,Wallet,Smartphone,0,20,252.29999999999998,10,2.0,99.25999999999999,0.16771464988092213,42.31440616495665,3,Budget Customers
37217,Female,18,Denver,CO,North,2014-08-16,120,P002,Month-to-Month,Wallet,Smartphone,0,17,212.91,10,1.0,175.70999999999998,0.16530480817286777,35.19504670808528,3,Budget Customers
37218,Female,31,St. Louis,MO,Central,2015-08-13,114,P003,12 Month,Wallet,Tablet,0,25,605.51,27,3.0,398.15000000000003,0.2227624116095391,134.88486785369201,0,Growth Customers
37219,Male,61,Portland,OR,West,2017-12-31,85,P003,12 Month,Credit Card,Smartphone,0,17,331.27,39,2.0,309.12,0.5230744028852526,173.27885744379762,2,High-Value At Risk
37220,Male,46,Philadelphia,PA,East,2014-08-28,120,P004,12 Month,Debit Card,5G Device,0,18,647.33,10,3.0,498.89,0.18687941225459695,120.97264993476826,0,Growth Customers
37221,Male,64,Denver,CO,North,2015-03-28,118,P014,12 Month,Credit Card,Smartphone,0,21,2515.66,82,2.0,1431.68,0.16331401974874252,410.8425469211216,1,Premium Loyalists
37222,Male,58,Detroit,MI,Central,2017-06-06,92,P007,12 Month,Credit Card,Smartphone,0,21,2011.71,0,3.0,1531.35,0.5034798198002041,1012.8553882902686,1,Premium Loyalists
37223,Female,30,Seattle,WA,North,2017-04-12,94,P004,12 Month,Credit Card,Smartphone,0,20,614.48,14,1.0,484.83,0.4162297082048854,255.764831097738,3,Budget Customers
37224,Female,21,Boston,MA,East,2015-01-12,120,P004,12 Month,Credit Card,5G Device,0,22,627.86,0,0.0,431.07,0.16169510348383728,101.52188767336207,3,Budget Customers
37225,Female,53,Dallas,TX,South,2014-08-02,120,P004,12 Month,Credit Card,Smartphone,0,18,687.46,0,2.0,445.64,0.17687692973529656,121.59581411582698,3,Budget Customers
37226,Male,52,Nashville,TN,Central,2015-04-29,117,P008,24 Month,Credit Card,5G Device,0,23,2811.77,1,3.0,1833.1299999999999,0.22193368692643956,624.026482889155,1,Premium Loyalists
37227,Male,39,Boston,MA,East,2018-11-11,74,P006,Month-to-Month,Bank Transfer,Tablet,0,26,1490.71,0,3.0,882.17,0.6759619816742788,1007.6632857016641,2,High-Value At Risk
37228,Female,19,New York,NY,East,2015-04-22,118,P008,24 Month,Debit Card,Smartphone,0,23,2989.7,38,1.0,1250.6399999999999,0.14438752753876585,431.6753910826482,1,Premium Loyalists
37229,Female,31,Cincinnati,OH,Central,2015-07-26,114,P002,Month-to-Month,Credit Card,Smartphone,0,15,232.8,0,3.0,109.99,0.22725950224368316,52.90601212232944,0,Growth Customers
37230,Female,40,Miami,FL,South,2019-05-20,68,P001,Month-to-Month,Wallet,Tablet,0,25,251.72,0,1.0,173.0,0.7113660261495695,179.06505610236962,2,High-Value At Risk
37231,Female,48,New York,NY,East,2018-06-23,79,P006,Month-to-Month,Wallet,Smartphone,0,20,1170.22,0,3.0,905.98,0.6404640879753787,749.4838850305476,2,High-Value At Risk
37232,Female,25,Portland,OR,West,2016-05-31,104,P006,Month-to-Month,Wallet,Smartphone,0,17,1036.39,0,2.0,675.88,0.320621650749532,332.2890726203075,3,Budget Customers
37233,Male,51,Charlotte,NC,South,2018-11-01,75,P003,12 Month,Bank Transfer,Feature Phone,0,24,512.48,7,1.0,394.96999999999997,0.6411555505700179,328.5793965561228,2,High-Value At Risk
37234,Female,48,Chicago,IL,North,2019-08-14,65,P005,24 Month,Credit Card,Smartphone,0,14,469.04,0,2.0,534.43,0.7691316661780758,360.7535167041647,2,High-Value At Risk
37235,Female,49,Nashville,TN,Central,2018-02-10,83,P001,Month-to-Month,Debit Card,Feature Phone,0,16,192.54,0,2.0,87.55,0.5533983985209061,106.55132765121526,2,High-Value At Risk
37236,Male,45,Kansas City,MO,Central,2017-12-12,85,P004,12 Month,Credit Card,Smartphone,0,19,655.0,14,1.0,443.2,0.5174057627316245,338.90077458921405,2,High-Value At Risk
37237,Male,18,Chicago,IL,North,2015-12-27,109,P001,Month-to-Month,Debit Card,Smartphone,0,20,181.23,19,2.0,132.36,0.2571823420388404,46.60915584769904,3,Budget Customers
37238,Male,42,Detroit,MI,Central,2018-12-08,73,P002,Month-to-Month,Bank Transfer,Tablet,0,20,291.07,21,2.0,232.84,0.6656318583830706,193.74546501956036,2,High-Value At Risk
37239,Female,33,Phoenix,AZ,West,2017-03-20,94,P007,12 Month,Bank Transfer,Smartphone,0,22,1929.7,97,4.0,939.1,0.386887598363105,746.5769985612837,0,Growth Customers
37240,Female,46,Portland,OR,West,2017-09-18,88,P014,12 Month,Credit Card,Smartphone,0,24,2730.1,0,3.0,1279.29,0.4845734199898009,1322.9338939141555,1,Premium Loyalists
37241,Male,18,Detroit,MI,Central,2017-11-17,86,P008,24 Month,Wallet,Smartphone,0,21,2545.79,104,3.0,1740.6299999999999,0.5101910691198018,1298.8393218545002,1,Premium Loyalists
37242,Male,18,Charlotte,NC,South,2016-05-14,105,P003,12 Month,Credit Card,5G Device,0,26,622.25,35,2.0,312.90999999999997,0.28303718804136185,176.1198902587374,3,Budget Customers
37243,Female,46,Los Angeles,CA,West,2018-11-25,74,P002,Month-to-Month,Credit Card,Smartphone,0,22,333.47,52,3.0,190.6,0.6464738657020953,215.57963999567775,2,High-Value At Risk
37244,Male,26,Washington,DC,East,2018-01-22,84,P002,Month-to-Month,Credit Card,Smartphone,0,21,280.18,21,0.0,195.48,0.5072592012887196,142.12388301707347,2,High-Value At Risk
37245,Male,18,Chicago,IL,North,2014-11-18,120,P013,Month-to-Month,Wallet,Tablet,0,22,1535.93,0,1.0,1003.87,0.1735332706057295,266.53495632145814,3,Budget Customers
37246,Female,24,Nashville,TN,Central,2017-05-23,92,P002,Month-to-Month,Debit Card,Smartphone,0,20,302.14,34,1.0,176.63,0.4157470031980948,125.61379954627236,3,Budget Customers
37247,Male,36,Washington,DC,East,2014-07-30,120,P013,Month-to-Month,Wallet,5G Device,0,30,1971.88,43,2.0,1026.62,0.15614376825343815,307.8967737435896,1,Premium Loyalists
37248,Male,53,Chicago,IL,North,2017-12-19,85,P001,Month-to-Month,Wallet,5G Device,0,17,190.34,57,1.0,79.85,0.4833654997983383,92.00378923161571,2,High-Value At Risk
37249,Male,39,Charlotte,NC,South,2015-02-24,119,P006,Month-to-Month,Credit Card,Smartphone,0,13,852.69,0,1.0,413.25,0.16818807767352484,143.4122919514379,3,Budget Customers
37250,Male,30,Miami,FL,South,2019-04-17,69,P003,12 Month,Debit Card,Smartphone,0,25,612.93,50,1.0,271.31,0.6687466141875729,409.894862233989,2,High-Value At Risk
37251,Male,35,Detroit,MI,Central,2016-09-16,100,P004,12 Month,Debit Card,Smartphone,0,16,546.48,15,3.0,354.65,0.3653486217159417,199.6557147953278,0,Growth Customers
37252,Male,48,Kansas City,MO,Central,2014-11-21,120,P007,12 Month,Credit Card,Smartphone,0,21,1844.51,0,2.0,1307.21,0.19014882782286885,350.73141440755984,1,Premium Loyalists
37253,Male,45,Boston,MA,East,2017-05-31,92,P014,12 Month,Wallet,Smartphone,0,18,2155.0,98,2.0,995.33,0.3750990107232909,808.3383681086918,1,Premium Loyalists
37254,Female,47,San Francisco,CA,West,2016-08-04,102,P002,Month-to-Month,Cash,Smartphone,0,19,281.65,44,0.0,194.0,0.2909820180004062,81.9550853698144,3,Budget Customers
37255,Female,61,Phoenix,AZ,West,2016-02-28,107,P008,24 Month,Credit Card,Smartphone,0,27,2595.37,26,1.0,2580.45,0.3578298072286452,928.7007467870089,1,Premium Loyalists
37256,Male,39,Minneapolis,MN,North,2019-10-21,63,P003,12 Month,Credit Card,Smartphone,0,22,596.48,37,3.0,269.3,0.7574999636800989,451.8335783359054,2,High-Value At Risk
37257,Female,47,Phoenix,AZ,West,2015-07-09,115,P005,24 Month,Credit Card,Tablet,0,20,893.9200000000001,71,2.0,653.73,0.19583248150927132,175.05857187076782,3,Budget Customers
37258,Male,18,Los Angeles,CA,West,2015-05-19,117,P008,24 Month,Wallet,Smartphone,0,20,2490.95,21,4.0,1539.42,0.21633095147155987,538.869583568082,1,Premium Loyalists
37259,Female,40,Nashville,TN,Central,2016-11-02,99,P010,24 Month,Credit Card,Tablet,0,19,2126.11,0,2.0,1758.79,0.4220181179343209,897.2569407213391,1,Premium Loyalists
37260,Male,20,Atlanta,GA,South,2015-10-25,111,P001,Month-to-Month,Cash,5G Device,0,15,223.02,87,1.0,73.14,0.19831621833496554,44.228483013064015,3,Budget Customers
37261,Male,30,Denver,CO,North,2017-09-14,88,P006,Month-to-Month,Bank Transfer,Smartphone,0,21,1366.92,58,2.0,689.9300000000001,0.45636522758014353,623.8147568838498,2,High-Value At Risk
37262,Male,32,St. Louis,MO,Central,2017-07-06,91,P003,12 Month,Debit Card,Smartphone,0,22,501.71000000000004,40,1.0,373.16,0.4328959186496874,217.1882113457347,3,Budget Customers
37263,Male,38,Kansas City,MO,Central,2018-07-01,79,P003,12 Month,Credit Card,5G Device,0,14,244.37,44,4.0,145.66,0.6081402347188656,148.6112291582492,0,Growth Customers
37264,Male,30,San Diego,CA,West,2017-02-21,95,P008,24 Month,Debit Card,Feature Phone,0,17,2100.22,6,1.0,1453.76,0.422658371262577,887.6755644930894,1,Premium Loyalists
37265,Male,33,Boston,MA,East,2017-05-13,93,P004,12 Month,Bank Transfer,Smartphone,0,18,679.36,0,1.0,342.81,0.41753806598459353,283.65866050729346,3,Budget Customers
